log_likelihood	T_WGD	TF	nuWGD	nuF	H	misid	theta
-973.3292395317587	0.09534186408859757	0.279100274188995	0.1320446865175503	1.4129881208518404	0.0	0.0101	5746.420320733388
-515.2209004580402	0.12895326380968067	0.47130067007265947	0.12545334886267262	1.1662067529092464	0.0	0.010025000000000001	5480.023222564845
-403.7863910315117	0.22054045736914163	0.52970959330748	0.22588931383161995	0.8527438089572659	0.0	0.0101	5616.478455613488
-731.6706528340535	0.15980877362419668	0.2777666065431061	0.14259121036194855	1.5592566998957207	0.0	0.0101	5903.2480458548425
-588.2997779048148	0.15956266171780306	0.23362802334178923	0.14421843650123276	0.8016563461995568	0.0	0.0101	6862.077457215227
-586.3995130292177	0.14489926755567958	0.26554436060276193	0.19208789679911248	0.787717357515296	0.0	0.010099910381980106	6369.9179374668865
-676.2826175627899	0.28213985503674566	0.5824241106227523	0.4295573244110833	1.0365931916167757	0.0	0.0101	4875.292783692649
-352.85070845414583	0.3546703691220686	0.34095058563903996	0.3159156981939165	1.0461832920732446	0.0	0.010099942080813027	5554.736316356907
-569.534031711049	0.27142659898857147	0.6031880336290985	0.4709260381035916	0.801573686953266	0.0	0.010099901932109516	5256.964168274509
-589.8221010893494	0.5130933252429024	0.26152311794449773	0.3323969414999407	1.3814223616505887	0.0	0.0101	5493.037428664503
-1236.6352615723451	0.25608038035743186	0.43023525547471053	0.15137165787778256	0.8794668796856305	0.0	0.010099969392743222	6112.026817964404
-358.26379645129225	0.29302330438292246	0.3410504057031683	0.2687118831043574	1.010429663857553	0.0	0.0101	5722.216366412014
-626.444580708868	0.15134826145221578	0.24953287460472537	0.20225255573870757	0.8330520335561954	0.0	0.0101	6315.160167815806
-680.4137623159709	0.26725967074721624	0.33592972943235533	0.2128675836347821	1.490873417234405	0.0	0.0101	5482.635782933673
-575.7102543778547	0.2501000542033707	0.47553114705834126	0.39532868373910673	0.729889502602905	0.0	0.010099917939305796	5660.995507929581
-402.67454359464233	0.2128665376230709	0.28393062177800127	0.1968924883405924	1.0300963391275804	0.0	0.010099887842792714	6112.159165204576
-888.0241739170518	0.18519637666092129	0.3306010043156246	0.15039481169835117	1.6391318213835864	0.0	0.010025	5602.437852786326
-396.2803026175268	0.23651037824311738	0.35703366967854294	0.2688311053402318	0.8756898764957897	0.0	0.010025000000000001	5829.529776803519
-739.398846588276	0.15738181668632012	0.4114086859973415	0.11666360264320544	1.0465674132835927	0.0	0.0101	5962.971117697524
