log_likelihood	T_WGD	TF	nuWGD	nuF	H	misid	theta
-682.5873807244376	0.226628852400804	0.27984027954033364	0.2437331763250194	1.4212504539747974	0.0	0.010099827129092902	5570.408231216749
-489.67940591022307	0.20623516869208347	0.3823802121629172	0.1775346108418094	0.8425007691307689	0.0	0.0101	6133.8500607808965
-667.5480013330736	0.6088502343189282	0.49265246402336427	0.47150597242704245	1.5286250237865797	0.0	0.0101	4396.402766719782
-580.466128562241	0.4482561929589116	0.5314348250141392	0.425066240438158	1.304054211531871	0.0	0.0101	4616.7123881670395
-409.27508509782444	0.38212582114049465	0.31372301144553916	0.3888996044612313	1.018696097107562	0.0	0.0101	5461.523473997932
-462.91810878025456	0.27964699093568923	0.32710774608430976	0.29782007082607204	1.1107458081654267	0.0	0.010099877853170803	5531.413182172279
-1164.9492373782675	0.17054861187608758	0.3422202524594241	0.1229707792733613	1.5734973236509469	0.0	0.0101	5732.086351565024
-731.494582065219	0.11385284846241567	0.4511336817281658	0.13545891800285983	1.3045017463559174	0.0	0.010025000000000001	5274.535239037181
-389.3247593193407	0.3464625095849744	0.5310512653680187	0.3481740929258251	1.0096698238079325	0.0	0.0101	5109.884717035929
-847.7972553201333	0.11112657984601787	0.1698770863507013	0.09730416139531854	1.2120121096341328	0.0	0.0101	7098.462756853715
-725.288828244265	0.09212227630983266	0.4059512065756283	0.13669937890428369	1.090472348803782	0.0	0.010100000000000001	5546.817019496772
-382.3640589026563	0.5374504842275615	0.4201062906129291	0.48854327247379675	0.9023620644415562	0.0	0.0101	5186.741471822246
-420.76873917129114	0.209620131950345	0.3484924548438127	0.2360015374034225	0.9798847504457745	0.0	0.010099904848010984	5764.820805729427
-627.6619857035505	0.18026390936887007	0.4475962851425138	0.19886944496586337	1.2685135114258228	0.0	0.01009979982084623	5224.903638793619
-835.5611753029407	0.3064643517992335	0.3388864054985569	0.3886037219464988	1.262840123193598	0.0	0.0101	5122.125004137659
-553.9332646080231	0.23045785425591642	0.4301644824573849	0.24767529199705746	1.220204786142237	0.0	0.0101	5231.754492515745
-441.6954131433844	0.13863476119292342	0.7473316339731222	0.20440453496081146	0.9390042646993149	0.0	0.0101	5073.554356012076
-1409.9075144151345	0.12365681070134396	0.2018697705389096	0.09014447001844475	1.754590858987246	0.0	0.0101	6733.226359474987
-663.7967831611447	0.2215206071864913	0.6612091379821252	0.49162254300602143	0.8365010371947214	0.0	0.010024908173733412	5108.315186743195
-728.0668951613384	0.3901882363357789	0.3779195530934571	0.4451438883067512	1.2911662788022653	0.0	0.0101	4902.971100248448
-759.610674078864	0.24773473023523357	0.3339519551625328	0.2815861315374187	0.5729834547076385	0.0	0.0101	6549.506481122757
-606.1530834633136	0.366920232767735	0.31121330581307466	0.25471847884541743	1.1556557201616076	0.0	0.010025000000000001	5746.713537949734
-644.1495850683694	0.26718939154706456	0.31146240059120694	0.228493243570972	1.4757050778854552	0.0	0.0101	5521.69250811124
-529.6194049507044	0.34608974038703044	0.5777290642634307	0.34316860129030025	1.2104746515511013	0.0	0.010025	4770.269362806574
-487.4759362175786	0.2191764646676395	0.3739572952011197	0.2918903071279393	0.7792062350365705	0.0	0.0101	5885.004007161332
-484.52444666423384	0.29143709002429186	0.3577057748997408	0.23307704530685824	1.1324858376507918	0.0	0.010025	5648.939647925619
