log_likelihood	T_WGD	TF	nuWGD	nuF	H	misid	theta
-468.14931452485075	0.1349255296848236	0.4818208077834943	0.13041008555680236	0.8938858591718549	0.0	0.0101	5860.910580329804
-562.6230542711533	0.33092670228885207	0.2954584942059609	0.24657041306381833	1.068248276454495	0.0	0.010025	5925.2247137847535
-388.303774991016	0.28559264761111464	0.3507038019665577	0.26144637634176776	0.9817758022922879	0.0	0.0101	5756.346978464351
-530.9243084055222	0.20419400391841092	0.47109554967207834	0.32630889175853295	0.7018870654894706	0.0	0.010100000000000001	5839.905726983631
-471.58265444305937	0.5137756722846734	0.16684275606764307	0.4865222630911732	1.226770703369732	0.0	0.010099521510055814	5479.485811399997
-378.36371427630377	0.41320984044534853	0.22999149931648122	0.3727564242453629	1.1114763955534377	0.0	0.0101	5681.693606873994
-427.1121164419584	0.11974195544896421	0.3679569119447131	0.15089923609075284	0.7951041341598458	0.0	0.0101	6189.763183396853
-534.7555799160323	0.413435608848027	0.11481380506767852	0.3756466849040482	1.725708465658935	0.0	0.010099980712411454	5976.152144689636
-478.4931958473697	0.3723584849961851	0.5450213579528355	0.30742937989547625	1.007415376579838	0.0	0.010025000000000001	5175.182525330308
-465.1810436795944	0.3736900407970553	0.2364311566118112	0.29332338941159686	0.9763152651245776	0.0	0.010100000000000001	6081.788952904717
-895.7252793578992	0.24798299631086787	0.21078803374215555	0.19241678394549816	1.7792392942798543	0.0	0.010025	6104.821686411768
-661.5223697635327	0.17650261872928627	0.3173993837228564	0.2751531562255126	0.6735315391237437	0.0	0.01009986914232925	6238.080391487486
-525.4073212685001	0.14296107109650422	0.575902478441996	0.2808440089990802	0.7248971293699932	0.0	0.010025000000000001	5678.505776007761
-430.6830509058645	0.3151613208578233	0.313983879062203	0.28682893875168136	0.819226670893329	0.0	0.0101	6043.489129149687
-462.60853321731577	0.14729457465568083	0.5606974529691968	0.23284354562890983	0.7326133156563073	0.0	0.010025	5764.294611187222
-499.4113064368177	0.3295607140183063	0.42129888983082403	0.26111026395423464	0.9928439324581481	0.0	0.010025	5572.579267249879
-839.452683316982	0.3393987682853121	0.08511031926725796	0.3744500920863847	1.7897019882701715	0.0	0.0101	6155.076439454783
-473.7775557591252	0.2627587469497345	0.49859230460794046	0.25687088135227804	1.1333997540877645	0.0	0.010025000000000001	5178.86746935701
-815.8158296630173	0.39237879354793403	0.20401622042524917	0.3530372210054019	0.5891632836598295	0.0	0.010099999999999998	6576.056443484766
-455.5440741221022	0.13480995718659955	0.5699173402073289	0.13760737343264892	0.8789673301101745	0.0	0.0101	5660.331792853119
-565.3546656935061	0.35273775386746375	0.581740200087515	0.36674638790468844	1.226063891567248	0.0	0.0101	4715.100356017928
-411.5135781121569	0.23295506577082942	0.5455144142683321	0.3011982357803229	0.9010644012193932	0.0	0.0101	5338.074485088313
-751.4023540511503	0.3113606999727643	0.1859416736089283	0.398981308675237	0.8270092159301787	0.0	0.0101	6008.585037406563
-453.1053218967089	0.27658595542602965	0.3619691106330812	0.2395899198644482	0.8806538487258825	0.0	0.010025000000000001	5951.554778165228
-434.0952814608627	0.4185123685584922	0.2092976840971576	0.3999532134040741	1.1941182679979554	0.0	0.0101	5604.288584888629
-408.45598823140426	0.16353361949700887	0.5231414968380637	0.2052231782861423	0.7900005397469062	0.0	0.0101	5765.734739628892
-662.545944335805	0.10593912226047138	0.2741079068696072	0.09418662481593061	1.1566769367992873	0.0	0.0101	6419.212072818655
-1461.5748031386775	0.14042037308438834	0.5527392754754863	0.1028341574758113	1.6277681928726	0.0	0.0101	4959.7484187446535
